idea_text,label,source
Sliimeyhoney - Media_Entertainment: An upscale slime business that are fun to play with and smell according to their flavor,1,SharkTank
FireFighter1 - Other: Emergency fire hose that connects to a pool pump,1,SharkTank
Shredskinz - Fitness_Outdoors: Recyclable and disposable sauna suits.  They trap body heat and increase metabolic activity.,1,SharkTank
Ready Festive - Lifestyle_Home: Holiday themed subscription box.  Get decorations delivered for the occasion!,1,SharkTank
"ZipString - Media_Entertainment: ZipString is a toy that floats a seemingly standard loop of string in the air, carefully balancing the forces of gravity, lift, tension, and drag. With any movement the user makes, the string follows.",1,SharkTank
Chessup - Software_Tech: ChessUp is a companion app for the ChessUp smart chessboard. The app provides chess game archives and analysis. The app can link with the chessboard over BLE to provide live Ai assistance.,1,SharkTank
"Garage Celebrations - Lifestyle_Home: Garage Celebrations provides a series of decorative garage door covers that cheer holidays, sports teams and special events.",1,SharkTank
Kudos - Children: Sustainable cotton disposable diapers,1,SharkTank
JicaFoods - Food_Beverage: The World's first Jicama based company. Specializing in all things ... Jica-what? learn about the benefits of jícama and join the jica-mania!,1,SharkTank
"VoChill - Accessories_Gadgets: VoChill keeps your wine crisp, cool and refreshing by actively pulling heat out of your glass for truly effective and long-lasting temperature control.",0,SharkTank
Long Table - Food_Beverage: The GF Long Table pancake mix is a staple in my pantry! I love this GF pancake mix because it doesn't feel like a consolation for being gluten free.,0,SharkTank
"Cabinet Health - Services: You order over the counter and prescription drugs through their online pharmacy.  You receive a reusable, glass medicine container and you get your pills in a sustainably produced compostable pouch",1,SharkTank
Wildwonder - Food_Beverage: wildwonder is the world's first sparkling prebiotic + probiotic beverage for gut health. Our flavors are inspired by heritage,1,SharkTank
Kinfield - Health_SelfCare: Plant based skin care products for outdoorsy people.,1,SharkTank
Metric Mate - Software_Tech: Data analytics device and app that turns gym equipment into smart equipment.,0,SharkTank
"Nopalera Botanicals - Health_SelfCare: A solid moisturizing bar uniquely formulated with plant butters, oils, and Mexican botanicals to bring deep hydration to the skin",0,SharkTank
"Brass Roots - Food_Beverage: Brass Roots is a New Orleans based company on a mission to provide healthy and delicious snacks that give back. Our entire range of keto friendly, plant-based products use organic Sacha Inchi Seeds as a nutritious and allergen-friendly source of protein, healthy fats, and fiber to keep you satisfied all day long.",0,SharkTank
"Frescos Naturales - Food_Beverage: Frescos are colorful and flavorful refreshments (refrescos) inspired by vibrant Latin American culturas. These drinks are natural fruit and plant based infusions, that come with and without bubbles.",1,SharkTank
Nutr - Lifestyle_Home: The Nutr Machine makes plant-based milks at the push of a button. You can now make delicious dairy-free milks fresh right at home in minutes.,0,SharkTank
"Slick Barrier - Lifestyle_Home: Slick Barrier is a patented and patent-pending system that protects homes and businesses from pests through the use of specialty clear coatings and films applied to the foundation or a few inches off the ground around the exterior walls, preventing pests from climbing and entering the building.",1,SharkTank
"Copy Keyboard - Accessories_Gadgets: The Copy Keyboard is a stand-alone keypad that simplifies the process of copying and pasting text on your computer. Whether you're on a Mac or Windows desktop, the Copy Keyboard is the perfect tool for anyone looking to increase their productivity and efficiency while working on a computer.",0,SharkTank
"Anytongs - Lifestyle_Home: AnyTongs is a kitchen accessory that converts a spoon or fork into tongs. There are several types of Utensils Tongs on the market, and we must purchase them in addition to Kitchen Utensils. AnyTongs is the solution, eliminating the need to purchase multiple sets of tongs.",1,SharkTank
FryAway - Lifestyle_Home: Turns cooking oil into solid organic waste.,1,SharkTank
FunkkOFF - Health_SelfCare: The 1st and only multi-patented 2-in-1 toothbrush & toothpaste that is reusable (30x) that keeps your teeth fresh and white on-the-go.,1,SharkTank
"Retold Recycling - Clothing_Fashion: California-based start-up Retold Recycling is a convenient mail-in service for recycling any and all household textiles, sustainably diverting them from landfill. ",1,SharkTank
The Chub Rub Patch - Health_SelfCare: The Chub Rub Patch is an anti-chafing tool designed to prevent any friction from occurring between your thighs so that you can enjoy your daily activities without any worries! ,0,SharkTank
"Kahawa 1893 - Food_Beverage: Kahawa 1893 is a specialty coffee company founded by Margaret Nyamumbo, a third-generation coffee farmer from Kenya. Growing up, she observed that women supply 90% of coffee production labor but often see little or no financial gain.",1,SharkTank
Eat Your Flowers - Food_Beverage: Eat Your Flowers by Loria Stern is the original edible flower baking company that ships our bespoke products nationally.  We never use any preservatives or artificial colorants or ingredients in our baked goods.,1,SharkTank
"Surf Band Pro - Fitness_Outdoors: Surf Band Pro is the all-in-one device for sun protection, mosquito repellent, and hand sanitizer.",0,SharkTank
Youthforia - Cosmetics_Beauty: Youthforia creates makeup you can sleep in. All of the products are tested by the founder Fiona Co Chan and her husband sleeping in it for an extended period of time. They are best known for creating the world's first color changing blush oil that's become viral and a bestselling hit.,1,SharkTank
"Big Mouth Toothbrush - Health_SelfCare: Dr. Bobbi is dedicated to providing everyone with access to better smiles and better oral health through her practice Aces Braces located in Brooklyn, NY. As the first black woman orthodontist to design an innovative toothbrush, Big Mouth Toothbrush, Dr. Bobbi's mission is to create oral health products that improve overall wellness.",1,SharkTank
"Pluie - Children: Meet Pluie™, the world's first and only self-sanitizing diaper changing table for public restrooms. Powered by a patented UV-C light system, Pluie automatically sanitizes the changing surface in 60 seconds after every use to protect babies from harmful germs and bacteria. The signature table's modern design includes first-to-market features such as a plush cushion, a retractable security strap and multipurpose handles to hang a bag. Pluie is proud to be female founded, owned and operated by Addie Gundry and Brittany Hizer, two moms on a mission to improve experiences for families when on-the-go!",0,SharkTank
"Flated - Travel_Auto: FLATED specializes in making innovative and high-quality, drop-stitch inflatable automotive accessories. Founded in 2020 by outdoor gear and stand-up paddle board industry experts, the brand has become known for inventing the world's first inflatable truck topper and inflatable rooftop cargo carrier.",1,SharkTank
Woof - Software_Tech: Woof believes that pets are family – that's why we're on a mission to bring pet parents across the country the ultimate peace of mind. Our innovative smartphone app and services are designed to rescue pets if something unexpectedly happens to their owner. Woof is available now on both iOS and Android devices.,0,SharkTank
"Sweetkiwi - Food_Beverage: Sweetkiwi is a 'Whipped Greek Yogurt' made using a holistic approach that carefully selects ingredients that work better together to support gut health, wellness, and nutrient absorption.",1,SharkTank
"Crispy Cones - Food_Beverage: Crispy Cones is a unique dessert shop that is revolutionizing the soft serve cone! A crispy cone is a fresh dough cone grilled rotisserie-style and covered with cinnamon and sugar. The cone is filled with your choice of spread, gourmet soft-serve ice cream, a variety of delicious toppings, and a drizzle of sauce on top!",1,SharkTank
"Chubby Buttons - Software_Tech: Chubby Buttons is a small company made of best friends who shared one vision. We wanted to come up with a quick and easy solution to control our smartphones, rather than them controlling us. Chubby Buttons is the ultimate wearable remote for action sports.",0,SharkTank
"Autio - Software_Tech: The Autio app is your audio travel companion with 10,000+ location-based audio stories across the US. It's like having a personal tour guide on demand.",0,SharkTank
Tngnt Ski Bikes - Fitness_Outdoors: Want to try something new and fun this winter? Try a Tngnt Ski Bike! Tngnt Ski Bikes builds all-mountain ski bikes for riders of all abilities. Ride all year on a Tngnt Ski Bike!,1,SharkTank
"Lavabox - Fitness_Outdoors: LavaBox is a patent pending, award-winning propane campfire inside a new, authentic military ammo can. No smoke. No embers. No wood to collect. Tons of fire. Passes Fire Restrictions.",1,SharkTank
Bleni Blends - Food_Beverage: Bleni Blends is an automated kiosk that makes real fruit smoothies and coffee frappes.,1,SharkTank
"HappiFloss - Lifestyle_Home: The world's first flosser designed for true compostability, Happi Floss is on a mission to replace single-use plastics. Made with layers of post-consumer recycled paper, Happi Floss is designed to decompose quickly in the compost or soil, unlike our plastic counterparts, which can take 400+ years to decompose, if ever.",0,SharkTank
"The Ice Cream Canteen - Lifestyle_Home: The Ice Cream Canteen is the world's first double walled vacuum insulated container for the pint of ice cream, so you can keep your ice cream cold and enjoy ice cream anywhere!",1,SharkTank
"Parting Stone - Other: Parting Stone provides a comforting new form of human and pet remains to families choosing cremation. Solidified remains resemble a collection of 60-80 stones that can be touched, held, and shared with friends and family - No more uncomfortable ash.",1,SharkTank
"Cincha Travel - Travel_Auto: Discover a new level of comfort and style while traveling with Cincha Travel. Our functional Travel Belts and Belt Bags offer clever features, in vibrant colors, to solve your everyday travel challenges. Secure the bag!",1,SharkTank
"Burlap and Barrel - Food_Beverage: Burlap & Barrel is a single origin spices company and social enterprise working directly with expert spice farmers in more than 20 countries to source unique, beautiful spices for home cooks and professional chefs.",0,SharkTank
Milkify - Other: Milkify is the concierge breast milk freeze-drying service that transforms frozen breast milk into convenient pouches of powder that last for 3 years on the shelf.,1,SharkTank
"Honey Bunchies - Food_Beverage: As a woman-owned, veteran-owned, family business, Honey Bunchies makes the ultimate salty-sweet Gourmet Honey Bars that are sure to knock your socks off!",0,SharkTank
"Dapper Boi - Clothing_Fashion: Dapper Boi is a genderless, everyday, online clothing line made to fit a variety of body types and sizes.  They are proud to make people feel comfortable and confident in their own skin by offering quality, stylish clothes with a unique fit.",0,SharkTank
"Play Maysie - Children: Screen-free play, sustainably made: Play Maysie's portable dollhouses create quality play on the go and less mess at home! Founded by a single adoptive mom, each purchase supports their donation of cases to youth entering foster care.",1,SharkTank
Tia Lupita Foods - Clothing_Fashion: Tia Lupita® Foods is a better for you Mexican inspired food brand that uses clean simple ingredients in all of our products and we are the first brand to introduce cactus or nopales as an alternative functional sustainable ingredient in our line of grain-free tortilla chips and tortillas.,1,SharkTank
"Nature's Wild Berry - Food_Beverage: Nature's Wild Berry is the secret to transforming sour, tart, and acidic flavors into sweet sensations! Experience freeze-dried miracle berries with unparalleled freshness and potency. Elevate your culinary adventures and make healthy foods irresistible!",1,SharkTank
"See The Way I See - Clothing_Fashion: SEE THE WAY I SEE is a brand raising awareness for mental health, and providing a supportive community where everyone feels seen and heard. While also reassuring others that they're not alone through their signature, reassuring reminders on the sleeves of sweatshirts.",0,SharkTank
Noshi - Food_Beverage: Noshi makes kids' food products that are designed to be used by the kids themselves. Our launch product was organic Food Paint™ - tubes of different-colored organic fruit puree that kids can use to paint pictures on their food and then eat (goes great on pancakes and waffles!).,1,SharkTank
You Go Natural - Clothing_Fashion: You Go Natural makes stylish turbans and hair accessories that protect hair and make haircare more accessible.,1,SharkTank
"Influncers in the Wild - The Game - Media_Entertainment: Influencers in the Wild is a modern twist on the classic board game, styled after the viral instagram account of the same name. The game is irreverent and pokes fun at the attention obsessed society we've all morphed into. With challenges, questions, rewards, and penalties (all based on experiences an influencer might have) there is more than enough fun and engagement to go around.",0,SharkTank
